snapped_at,price,market_cap,total_volume
2023-08-15 00:00:00 UTC,0.17555250392520613,315088293.72560793,206406006.58883107
2023-08-16 00:00:00 UTC,0.17555250392520613,315088293.72560793,206406006.58883107
2023-08-17 00:00:00 UTC,0.21287139527286306,380895964.14187115,1471351435.6355896
2023-08-18 00:00:00 UTC,0.17333173841443023,311426252.2018937,517682038.00407064
2023-08-19 00:00:00 UTC,0.1681340809920397,304696480.36934143,357920881.3020359
2023-08-20 00:00:00 UTC,0.16197130565865683,291104862.9135692,139999887.7876912
2023-08-21 00:00:00 UTC,0.15269900770486775,275776067.8571375,103321711.09169719
2023-08-22 00:00:00 UTC,0.15052378863369226,271052274.4718387,85996843.90142515
2023-08-23 00:00:00 UTC,0.15568561808233286,280938600.40186673,129032524.31057683
2023-08-24 00:00:00 UTC,0.155027611789983,278804053.81203425,97356898.717338
2023-08-25 00:00:00 UTC,0.14920765092389357,268828564.9342763,53638461.76079464
2023-08-26 00:00:00 UTC,0.1412721065163125,254110484.43985176,71167542.18252315
2023-08-27 00:00:00 UTC,0.134357365606686,241794945.7462933,45868486.52567714
2023-08-28 00:00:00 UTC,0.13413603428675963,241104468.01371425,53469024.69141932
2023-08-29 00:00:00 UTC,0.13038188083441848,235237781.15187246,53355785.80139575
2023-08-30 00:00:00 UTC,0.14771895761855702,265418495.97102883,225627863.27352798
2023-08-31 00:00:00 UTC,0.15147383938554113,272467137.1144115,361393965.2587408
2023-09-01 00:00:00 UTC,0.13425603849359105,241797927.12729517,140968347.5108539
2023-09-02 00:00:00 UTC,0.14280040723537935,256505776.4782287,194845475.05457145
2023-09-03 00:00:00 UTC,0.13380771266433397,240900148.0033495,146756800.18989095
2023-09-04 00:00:00 UTC,0.13032087532041897,235458639.85175693,67370571.47926998
2023-09-05 00:00:00 UTC,0.1277770280702012,230151983.47106257,43437201.62609726
2023-09-06 00:00:00 UTC,0.12667277158722787,228596720.5043462,39247591.64244797
