snapped_at,price,market_cap,total_volume
2020-04-11 00:00:00 UTC,0.9576058280146803,7827651.892659198,92672667.43447028
2020-04-12 00:00:00 UTC,0.7847113148208426,6173607.678345317,49458692.875223994
2020-04-13 00:00:00 UTC,0.8759944068917709,7269680.447445141,37821009.955602355
2020-04-14 00:00:00 UTC,0.7867121945458646,6302364.150584625,19579214.89293177
2020-04-15 00:00:00 UTC,0.666673390515131,5306221.06575891,17523533.049867075
2020-04-16 00:00:00 UTC,0.6376210673084666,5114653.932636794,12659541.408408837
2020-04-17 00:00:00 UTC,0.6923331250859114,5505929.486978686,23132895.9095158
2020-04-18 00:00:00 UTC,0.657449398309544,5348323.975349362,10227034.752456626
2020-04-19 00:00:00 UTC,0.6769721852162044,5423066.285864263,10199318.163159857
2020-04-20 00:00:00 UTC,0.6094358389483635,4844617.211182358,9789186.730548004
2020-04-21 00:00:00 UTC,0.5347904942320182,4285479.154681022,8763891.031037511
2020-04-22 00:00:00 UTC,0.5728269210770057,4591546.761226098,9610841.993019182
2020-04-23 00:00:00 UTC,0.6848872198147996,5446538.173850838,18146790.14448149
2020-04-24 00:00:00 UTC,0.6217032788666345,4909586.999036558,13659849.485801896
2020-04-25 00:00:00 UTC,0.6227650900853694,5027193.620409137,8959427.13964603
2020-04-26 00:00:00 UTC,0.6470903181859691,5173619.233465031,7324961.274114759
2020-04-27 00:00:00 UTC,0.6398628040694914,5137791.330825961,8493459.048447348
2020-04-28 00:00:00 UTC,0.5683154806973284,4616001.375155629,7534010.521157354
2020-04-29 00:00:00 UTC,0.6574283212299112,5283691.351331575,7387289.032147021
2020-04-30 00:00:00 UTC,0.7411890135877649,5897415.537215416,8964597.270530097
2020-05-01 00:00:00 UTC,0.693089721323073,5635423.505964131,5182978.537733341
2020-05-02 00:00:00 UTC,0.7169539321663891,5735879.899599453,4174109.6429038513
2020-05-03 00:00:00 UTC,0.7124378933182761,5669404.169981707,3457574.5570013877
2020-05-04 00:00:00 UTC,0.6866098174679662,5486412.385664286,3375393.730010124
2020-05-05 00:00:00 UTC,0.6728297405546847,5354861.583908894,3467483.256730908
2020-05-06 00:00:00 UTC,0.6503081490988862,5195811.6286706,2903980.8568524625
2020-05-07 00:00:00 UTC,0.6194003582280405,5010066.054780242,2715223.2877061805
2020-05-08 00:00:00 UTC,0.6089398899298076,4874818.721855924,3385522.0174709754
2020-05-09 00:00:00 UTC,0.608939662026112,4827334.908169065,2493703.55942783
2020-05-10 00:00:00 UTC,0.6017917957668725,4816707.909418276,2126230.1519960337
2020-05-11 00:00:00 UTC,0.541777928609612,4324416.949285259,2370841.7230691817
2020-05-12 00:00:00 UTC,0.5139234956267317,4171226.2991002905,2113480.526002199
2020-05-13 00:00:00 UTC,0.5333426539131136,4266741.231304909,2182277.4116870984
2020-05-14 00:00:00 UTC,0.5533191018747785,4413742.897500913,2337721.3827509126
2020-05-15 00:00:00 UTC,0.574281421724847,4570789.918376839,548910.1111122454
2020-05-16 00:00:00 UTC,0.5564341957677822,4432087.508991812,1837728.914580343
2020-05-17 00:00:00 UTC,0.5989661106774994,4752035.386171752,2286736.274938201
2020-05-18 00:00:00 UTC,0.6159337448626931,4898008.357759836,2950437.821089827
2020-05-19 00:00:00 UTC,0.6477344448774962,5213969.633802138,3280890.995949265
2020-05-20 00:00:00 UTC,0.6219357513498963,4996233.199332481,2375972.6144311675
2020-05-21 00:00:00 UTC,0.5795859352817158,4629608.829738474,2306268.656301432
2020-05-22 00:00:00 UTC,0.6055660983994974,4853042.594897839,2791803.410911919
2020-05-23 00:00:00 UTC,0.6149832258209792,4919865.806567834,3449950.8698416166
2020-05-24 00:00:00 UTC,0.6082201706733519,4866957.615424991,2624526.4581755586
2020-05-25 00:00:00 UTC,0.5465741722754689,4374843.160369413,2831384.6236669393
2020-05-26 00:00:00 UTC,0.6022304108336682,4809730.17960867,4453912.36455054
2020-05-27 00:00:00 UTC,0.5731399463825178,4598505.351008801,2703457.5841550757
2020-05-28 00:00:00 UTC,0.5884004926151261,4715158.090275346,2545885.09382515
2020-05-29 00:00:00 UTC,0.5721700884660958,9366383.783941554,2654599.496858454
2020-05-30 00:00:00 UTC,0.5774323126967125,9427078.266084636,2051249.6504508469
2020-05-31 00:00:00 UTC,0.5858132380721703,9591470.33610501,2439529.3289575824
2020-06-01 00:00:00 UTC,0.5756770028863081,9399234.951485896,1936502.3610925872
2020-06-02 00:00:00 UTC,0.5789755237865244,9424972.586161828,2232352.346863049
2020-06-03 00:00:00 UTC,0.565814320391003,9310563.109433705,1384105.1497734163
2020-06-04 00:00:00 UTC,0.586205470714686,9614805.94741188,888236.6647254211
2020-06-05 00:00:00 UTC,0.5867553687536804,9543805.262487222,863889.7763493777
2020-06-06 00:00:00 UTC,0.6569611049457513,10747702.95638117,4253926.368138953
