snapped_at,price,market_cap,total_volume
2023-09-14 00:00:00 UTC,2.5283887970413464e-08,9872389.837268677,706478.3871232074
2023-09-15 00:00:00 UTC,2.548571121485418e-08,9946080.841443606,610676.5886502452
2023-09-16 00:00:00 UTC,2.4212811768232823e-08,9457794.969731685,526507.4096859848
2023-09-17 00:00:00 UTC,2.2998525853568684e-08,8993131.594421169,404292.97687171795
2023-09-18 00:00:00 UTC,2.3041631671842215e-08,9000189.32610224,425146.307807119
2023-09-19 00:00:00 UTC,2.1963632793579844e-08,8570082.007032594,489951.0564667665
2023-09-20 00:00:00 UTC,1.9726399739108108e-08,7569854.319648412,593351.4259604132
2023-09-21 00:00:00 UTC,1.740481674452435e-08,6790916.6605084315,1328899.7921004714
2023-09-22 00:00:00 UTC,1.4857313673810932e-08,5809735.179685607,614462.4597063931
2023-09-23 00:00:00 UTC,1.5332676460636705e-08,5649586.438059015,839619.3815517687
2023-09-24 00:00:00 UTC,1.554550888732735e-08,6076660.943599397,381452.38781623833
2023-09-25 00:00:00 UTC,1.686658519062379e-08,6599020.264495971,586527.143342942
2023-09-26 00:00:00 UTC,1.6152711978386816e-08,6313387.723054818,431356.5048487814
2023-09-27 00:00:00 UTC,1.4449539649720302e-08,5646878.274650184,442425.4117297822
2023-09-28 00:00:00 UTC,1.513998396023574e-08,5891463.088815245,473254.15977342904
2023-09-29 00:00:00 UTC,2.6449882635047392e-08,10383097.980061514,1693150.641445961
2023-09-30 00:00:00 UTC,2.570813616534404e-08,9998427.947409395,1221668.4568751988
2023-10-01 00:00:00 UTC,2.6648599689024408e-08,10423562.54388714,525882.8170224895
2023-10-02 00:00:00 UTC,2.8656176188046643e-08,10962873.832318686,606428.7953303525
2023-10-03 00:00:00 UTC,2.761214244870962e-08,10899216.401788384,1085367.438733072
2023-10-04 00:00:00 UTC,2.369995129871674e-08,9291516.133588282,569741.9263908012
2023-10-05 00:00:00 UTC,2.6197780467789456e-08,10183151.328379571,595096.6539582482
2023-10-06 00:00:00 UTC,2.296118265467541e-08,8964902.150229165,476386.1978727037
2023-10-07 00:00:00 UTC,2.5643210531437726e-08,10001008.976349527,537909.4011509169
2023-10-08 00:00:00 UTC,1.976712864713974e-08,7724027.798038424,493551.03903969884
2023-10-09 00:00:00 UTC,1.9837916456271263e-08,7741733.070517589,527864.7371697163
2023-10-10 00:00:00 UTC,1.5956651738182268e-08,6218988.229045688,525117.9503158563
2023-10-11 00:00:00 UTC,1.6909442217688594e-08,6600592.858338876,476237.92073555687
2023-10-12 00:00:00 UTC,1.5128814018192156e-08,5909574.9759303825,392986.6522249578
2023-10-13 00:00:00 UTC,1.5407715103698452e-08,6015831.467332282,361350.4239468021
2023-10-14 00:00:00 UTC,1.7716953418371537e-08,6952000.739989672,645446.7027162119
2023-10-15 00:00:00 UTC,1.634233330688947e-08,6406134.140616664,455774.79363219626
2023-10-16 00:00:00 UTC,1.5625674429124807e-08,6122165.697560744,471790.7107909433
2023-10-17 00:00:00 UTC,2.019385476985008e-08,7016121.610989609,733345.3056343242
2023-10-18 00:00:00 UTC,1.7605270327187934e-08,6881428.445639708,521754.9664131971
2023-10-19 00:00:00 UTC,1.965502214949998e-08,7674877.88773716,624234.9105917724
2023-10-20 00:00:00 UTC,1.963924703363712e-08,7659872.592824197,542972.4847723604
2023-10-21 00:00:00 UTC,2.2766691640731223e-08,8890811.024130229,922327.7867593418
2023-10-22 00:00:00 UTC,2.4538352505349598e-08,9564455.802372335,899122.5534603473
2023-10-23 00:00:00 UTC,2.7140383392520302e-08,10385798.696630267,773813.346602622
2023-10-24 00:00:00 UTC,4.3427756103938194e-08,16958094.819494035,2189133.1473455657
2023-10-25 00:00:00 UTC,4.636826307885886e-08,18604563.910849556,2482000.0558234616
2023-10-26 00:00:00 UTC,5.9392484039995376e-08,23067200.779371675,2206060.2536352477
2023-10-27 00:00:00 UTC,5.0868731812220675e-08,19992853.061153162,1598428.897416368
2023-10-28 00:00:00 UTC,4.507405791809016e-08,17609311.858712565,1073848.539952987
2023-10-29 00:00:00 UTC,5.449659335764425e-08,21283990.98514596,1166676.1007333708
2023-10-30 00:00:00 UTC,5.632521547862654e-08,22013565.42292936,1278467.9602500363
2023-10-31 00:00:00 UTC,6.119011833754414e-08,24357143.883858345,1502955.7620079613
2023-11-01 00:00:00 UTC,6.405386407193379e-08,25066774.828773376,1341995.266112387
2023-11-02 00:00:00 UTC,6.40130970314526e-08,25006189.317857474,1746728.821432265
2023-11-03 00:00:00 UTC,5.147029803860725e-08,20075088.317117065,1275402.580856403
2023-11-04 00:00:00 UTC,5.319101540157145e-08,20392033.29742595,1146038.7525707574
2023-11-05 00:00:00 UTC,5.0240795198759084e-08,19645830.5450647,550735.2884638454
2023-11-06 00:00:00 UTC,4.556732939175336e-08,17752003.79023652,582799.5653300866
2023-11-07 00:00:00 UTC,3.993360664096129e-08,15566717.622623961,947167.4547916839
2023-11-08 00:00:00 UTC,3.77491026881258e-08,14739344.1298726,995016.3575036043
2023-11-09 00:00:00 UTC,3.662377555478338e-08,14266489.145347705,745363.3005050546
2023-11-10 00:00:00 UTC,4.907515887871933e-08,19099615.809239507,1349696.0715771117
2023-11-11 00:00:00 UTC,4.142550081808024e-08,16158104.085363604,914829.3459594863
2023-11-12 00:00:00 UTC,3.693498158328667e-08,14428147.548499744,708290.7867127549
2023-11-13 00:00:00 UTC,3.662300776049702e-08,14513306.6716445,632703.2441611945
2023-11-14 00:00:00 UTC,3.0426362002188733e-08,11970367.485142494,749557.545271206
2023-11-15 00:00:00 UTC,3.2717648234610665e-08,12724034.065622374,887501.3626568913
2023-11-16 00:00:00 UTC,3.231455056487356e-08,12583351.227923142,766625.7176576568
2023-11-17 00:00:00 UTC,2.6836070290341118e-08,10464814.457785722,514234.141614681
2023-11-18 00:00:00 UTC,2.5022656652039754e-08,9761089.945754984,672469.0735648628
2023-11-19 00:00:00 UTC,2.345536442442297e-08,9161963.646961415,799205.8185003821
2023-11-20 00:00:00 UTC,2.646521905741346e-08,10313907.85221008,881796.0012384974
2023-11-21 00:00:00 UTC,2.5375046700300648e-08,9923619.558860255,790926.2263315741
2023-11-22 00:00:00 UTC,2.241586875706918e-08,8759140.130720463,760689.1414236015
2023-11-23 00:00:00 UTC,2.314618813430728e-08,9048564.427230075,711943.5298059878
2023-11-24 00:00:00 UTC,2.2464914451669495e-08,8764819.64345356,884773.9130562262
2023-11-25 00:00:00 UTC,2.3927625913126545e-08,9346895.02189673,686673.4128847274
2023-11-26 00:00:00 UTC,2.5244367709317512e-08,9927264.328122374,578339.0655638749
2023-11-27 00:00:00 UTC,3.003954003071224e-08,11730258.221613787,909264.9945563023
2023-11-28 00:00:00 UTC,2.5027412509772395e-08,9778639.694526697,690869.6208341356
2023-11-29 00:00:00 UTC,2.4363441448839694e-08,9518499.416471293,710839.3694506186
2023-11-30 00:00:00 UTC,2.4951180538514316e-08,9803681.215608314,617199.0767620313
2023-12-01 00:00:00 UTC,2.5464101488328217e-08,9988404.798486134,547326.8386064598
2023-12-02 00:00:00 UTC,2.3418188270725126e-08,9120614.613154829,805665.7288888347
2023-12-03 00:00:00 UTC,2.6584030747609035e-08,10383251.974971928,512241.60288856644
2023-12-04 00:00:00 UTC,2.8657303752393133e-08,11092429.626678234,431482.30246341403
2023-12-05 00:00:00 UTC,3.0588682277851524e-08,12100254.477811769,623269.760758328
2023-12-06 00:00:00 UTC,4.958012941801876e-08,19244217.94750042,1299022.253013255
2023-12-07 00:00:00 UTC,3.783321585559657e-08,14772975.838776408,1904192.534977546
2023-12-08 00:00:00 UTC,3.642663436789554e-08,14078931.454386646,604941.1822064839
2023-12-09 00:00:00 UTC,3.7609369958555606e-08,14559422.64351335,527050.0369798079
2023-12-10 00:00:00 UTC,4.168386392901058e-08,16243558.374394739,927872.4275831636
2023-12-11 00:00:00 UTC,5.193296651900481e-08,19695154.583433446,1135864.3708587228
2023-12-12 00:00:00 UTC,5.2484704634834864e-08,20523813.250309836,1395974.0947255227
2023-12-13 00:00:00 UTC,5.266058841868632e-08,20616535.577559825,1880939.1697297227
2023-12-14 00:00:00 UTC,5.049586862308073e-08,19912447.293170437,585173.2118449545
2023-12-15 00:00:00 UTC,4.475827221760986e-08,17805357.61611178,488740.25214205723
2023-12-16 00:00:00 UTC,3.409392543634211e-08,13287563.74537956,1171941.3675697094
2023-12-17 00:00:00 UTC,3.53704753767308e-08,13816354.346917296,829535.290151577
2023-12-18 00:00:00 UTC,3.5863847033386436e-08,14099563.82105516,659024.7245221742
2023-12-19 00:00:00 UTC,3.8700222426899775e-08,15104614.893587772,1155278.0685952967
2023-12-20 00:00:00 UTC,3.222434420323046e-08,12571712.794341417,816387.0816772961
2023-12-21 00:00:00 UTC,3.004359936894714e-08,11731594.857645081,818803.8766272704
2023-12-22 00:00:00 UTC,3.883561463350739e-08,15159466.010920623,1188574.0832592042
2023-12-23 00:00:00 UTC,3.8248856630892295e-08,14944416.02207859,1090291.8095988182
2023-12-24 00:00:00 UTC,3.24593877427507e-08,12654393.942505168,1432406.7288660393
2023-12-25 00:00:00 UTC,3.045535652268902e-08,11896499.565034483,757957.277596566
2023-12-26 00:00:00 UTC,3.2800889790000556e-08,12827300.089416778,693302.2774520847
2023-12-27 00:00:00 UTC,2.8112504144602996e-08,10985155.965122143,836147.6374031154
2023-12-28 00:00:00 UTC,3.7906700659253816e-08,15109559.078802975,1121782.073914865
2023-12-29 00:00:00 UTC,3.798285599047805e-08,14832595.714983022,1209136.8276477724
2023-12-30 00:00:00 UTC,3.4163721239579035e-08,13336404.295056231,596087.5943343367
2023-12-31 00:00:00 UTC,3.7649056820529055e-08,14704140.77038272,646785.9720644961
2024-01-01 00:00:00 UTC,4.011770541112605e-08,15653660.959777083,744240.8037352082
2024-01-02 00:00:00 UTC,4.7095271172424796e-08,18357878.78166585,1010326.707656312
2024-01-03 00:00:00 UTC,4.265030186619856e-08,16643697.827690927,979147.960204923
2024-01-04 00:00:00 UTC,3.6169388649059466e-08,14126678.973198742,738923.4810404767
2024-01-05 00:00:00 UTC,4.1927846453566404e-08,16403836.085941307,698030.0361933853
2024-01-06 00:00:00 UTC,3.804916253157427e-08,14876612.783285886,743733.9700051254
2024-01-07 00:00:00 UTC,3.777498244027978e-08,14766296.183093255,561237.8476947836
2024-01-08 00:00:00 UTC,4.021006617579401e-08,15504197.614903506,245357.6873199311
2024-01-09 00:00:00 UTC,3.9474864818016415e-08,15417605.802974084,756023.4940881884
2024-01-10 00:00:00 UTC,4.142454160485232e-08,16206607.04920068,774151.2148156276
2024-01-11 00:00:00 UTC,5.679674470118146e-08,22155526.111748274,2150718.1051685275
2024-01-12 00:00:00 UTC,5.640433414424183e-08,22036889.576499842,1387195.0017924546
2024-01-13 00:00:00 UTC,4.596346235888435e-08,17936134.160503924,797400.3388446171
2024-01-14 00:00:00 UTC,4.682294026775122e-08,18271436.20596476,713791.5138573772
2024-01-15 00:00:00 UTC,4.114838627012194e-08,16116317.86889489,683640.7496720054
2024-01-16 00:00:00 UTC,3.9057775950798383e-08,15257257.839853607,890643.5801854653
2024-01-17 00:00:00 UTC,4.502334569681581e-08,17611913.905613698,819830.4571744413
2024-01-18 00:00:00 UTC,4.1393349059054834e-08,16136131.865196839,751250.4975970566
2024-01-19 00:00:00 UTC,3.8993782761779414e-08,15235414.740387902,817663.0305255705
2024-01-20 00:00:00 UTC,3.772168713304105e-08,14775636.106242198,643858.8997471796
2024-01-21 00:00:00 UTC,3.782588963680029e-08,14789191.017392285,599535.1433760339
2024-01-22 00:00:00 UTC,4.3742262718120223e-08,17086263.089217644,1201761.2868056702
2024-01-23 00:00:00 UTC,4.239042315601613e-08,15630399.494691992,828271.1326523953
2024-01-24 00:00:00 UTC,4.2994581932263e-08,16847246.044928793,802260.3225108127
2024-01-25 00:00:00 UTC,5.794043875713397e-08,22871984.82142819,1677233.5853841363
2024-01-26 00:00:00 UTC,6.416692472283311e-08,25344311.175938707,1483822.509386464
2024-01-27 00:00:00 UTC,5.8046400245765926e-08,22647452.524518184,1422782.8136743456
2024-01-28 00:00:00 UTC,6.047700863819559e-08,23690447.180723,737475.9143981477
2024-01-29 00:00:00 UTC,5.5586112511306444e-08,21467084.630845334,651119.6239438164
2024-01-30 00:00:00 UTC,5.4471608468573115e-08,21283465.441496134,627859.0279574766
2024-01-31 00:00:00 UTC,4.9578502527658986e-08,19360718.41299844,987249.0764414739
2024-02-01 00:00:00 UTC,4.583651854444881e-08,17983050.216072306,1157357.9710419532
2024-02-02 00:00:00 UTC,4.495930245070418e-08,18092598.484237645,912095.2204647805
2024-02-03 00:00:00 UTC,5.192743583932838e-08,20280653.486584768,1234835.1849428993
2024-02-04 00:00:00 UTC,5.059062136435075e-08,19754101.938715376,698408.1628431336
2024-02-05 00:00:00 UTC,4.868327964158996e-08,19012240.548664037,540618.9330387928
2024-02-06 00:00:00 UTC,5.106657230481002e-08,19985503.639035482,723215.8116491892
2024-02-07 00:00:00 UTC,6.179608909361016e-08,24156475.052974418,1460296.4371096003
2024-02-08 00:00:00 UTC,5.682972010202763e-08,22195272.683517423,856462.1291255744
2024-02-09 00:00:00 UTC,5.9485069319493587e-08,23250930.479549453,876473.6118180444
2024-02-10 00:00:00 UTC,5.186717349614994e-08,20245651.325399213,475398.7835293756
2024-02-11 00:00:00 UTC,5.750575779023658e-08,22529485.59605533,658568.3331735915
2024-02-12 00:00:00 UTC,7.182290094661941e-08,28735306.150734518,3246341.9919408904
2024-02-13 00:00:00 UTC,8.716096174081822e-08,33934308.79943732,1989471.9823916776
2024-02-14 00:00:00 UTC,1.538361231334725e-07,59429152.44637853,10383505.276149468
2024-02-15 00:00:00 UTC,2.029425861268495e-07,77205180.29830202,4633251.044055255
2024-02-16 00:00:00 UTC,1.446125599992514e-07,56000535.672614306,3682034.5919180475
2024-02-17 00:00:00 UTC,1.3146452129479222e-07,51443630.12615337,2892602.9823819157
2024-02-18 00:00:00 UTC,1.6288219447462285e-07,63756457.21724088,2927881.798099013
2024-02-19 00:00:00 UTC,2.211816472541434e-07,86563514.20524995,4171672.328573866
2024-02-20 00:00:00 UTC,2.4007438249189984e-07,93759042.918002,4961294.598314645
2024-02-21 00:00:00 UTC,2.501722471853851e-07,97427657.45320363,3995344.2984486334
2024-02-22 00:00:00 UTC,2.247367497108703e-07,87808734.41538826,3169305.3792743976
2024-02-23 00:00:00 UTC,1.8816114687935232e-07,73445333.62892692,2509525.456094338
2024-02-24 00:00:00 UTC,1.7679731342314173e-07,69056745.87827937,2783252.3120614
2024-02-25 00:00:00 UTC,1.6544051047170513e-07,64619801.73942801,2670194.3696522554
2024-02-26 00:00:00 UTC,1.7672931468469447e-07,68257821.32583803,2391550.5475799823
2024-02-27 00:00:00 UTC,1.926173711638915e-07,75244323.94183038,1971643.8633058083
2024-02-28 00:00:00 UTC,2.889941435030385e-07,115007389.76934204,8960430.961527118
2024-02-29 00:00:00 UTC,4.344522767101959e-07,169409942.0285017,17517180.900193024
2024-03-01 00:00:00 UTC,3.567406744356582e-07,139271961.04816338,8053001.125927701
2024-03-02 00:00:00 UTC,4.553271914523445e-07,177968857.7731242,12587089.12745188
2024-03-03 00:00:00 UTC,6.116134465333959e-07,239025758.42188704,15756496.859809468
2024-03-04 00:00:00 UTC,7.864159732640528e-07,304938098.44484395,18069401.135252565
2024-03-05 00:00:00 UTC,7.196756217351405e-07,281935181.84111035,30314710.79712985
2024-03-06 00:00:00 UTC,7.080087543816125e-07,274133222.0962059,18794051.265093192
2024-03-07 00:00:00 UTC,9.171175075211033e-07,359616422.3015027,26080425.15409362
2024-03-08 00:00:00 UTC,1.1428826553697817e-06,447490075.0335364,22703578.60664822
2024-03-09 00:00:00 UTC,9.921074255015718e-07,387648064.1858307,13545479.299142165
2024-03-10 00:00:00 UTC,1.0948418150589228e-06,427640705.79724884,10403044.944698863
2024-03-11 00:00:00 UTC,8.336819205354974e-07,327011556.3272166,8511722.860493714
2024-03-12 00:00:00 UTC,8.316258265142748e-07,322526889.21494585,9025126.014154594
2024-03-13 00:00:00 UTC,8.354894482020496e-07,328182276.45666915,8875920.72825514
2024-03-14 00:00:00 UTC,8.849748554738638e-07,345461103.27353424,13886402.147082645
2024-03-15 00:00:00 UTC,1.2013056391588312e-06,475261541.50333714,35082927.87288529
2024-03-16 00:00:00 UTC,9.336530911156531e-07,360883013.3020177,17720031.15963155
2024-03-17 00:00:00 UTC,6.80304661245316e-07,267572186.28454658,14395725.930778567
2024-03-18 00:00:00 UTC,9.246299453492218e-07,363254055.1366108,16412775.039433345
2024-03-19 00:00:00 UTC,7.44998915344581e-07,290619612.18558156,12123679.714289192
2024-03-20 00:00:00 UTC,6.840967301200147e-07,266469943.5779944,15765517.467280269
2024-03-21 00:00:00 UTC,8.662833787328341e-07,339410549.86401325,12037655.081676805
2024-03-22 00:00:00 UTC,7.23780911169057e-07,283873898.7568541,8424507.504458027
2024-03-23 00:00:00 UTC,7.21303297334958e-07,282342585.2998623,5435863.865916754
2024-03-24 00:00:00 UTC,7.997470186602176e-07,313384312.52753687,5998586.802122646
2024-03-25 00:00:00 UTC,9.928651663085242e-07,385045979.8130934,12279349.422499387
2024-03-26 00:00:00 UTC,9.128323694359898e-07,354741197.44300604,11186843.11817589
2024-03-27 00:00:00 UTC,8.79110974237869e-07,343197048.00809664,7871237.722741751
2024-03-28 00:00:00 UTC,7.475012353757721e-07,290614949.2782598,8282228.266852247
2024-03-29 00:00:00 UTC,8.257099844735651e-07,319875981.8133732,9100576.369058637
2024-03-30 00:00:00 UTC,6.732447946638435e-07,265306766.3670788,21235819.019254077
2024-03-31 00:00:00 UTC,7.159648120854463e-07,277821507.6086234,22061507.469707888
2024-04-01 00:00:00 UTC,7.467415043921857e-07,290724668.75162554,14124455.94030252
2024-04-02 00:00:00 UTC,6.30490895872239e-07,246459578.711012,14077775.570747618
2024-04-03 00:00:00 UTC,6.180080393070572e-07,241341865.22978103,10626670.140304105
2024-04-04 00:00:00 UTC,5.6621443313263e-07,220063227.79487696,4329974.039802614
2024-04-05 00:00:00 UTC,5.434499828544349e-07,211391204.44466755,7560304.201394647
2024-04-06 00:00:00 UTC,5.617822282716081e-07,219384290.41606057,10610738.899407575
2024-04-07 00:00:00 UTC,5.993277605401535e-07,233477288.18469733,6312158.969236879
2024-04-08 00:00:00 UTC,6.157021460380487e-07,242612214.32147634,9035280.060633522
2024-04-09 00:00:00 UTC,6.287105872598424e-07,245498145.08490396,11858519.943840621
2024-04-10 00:00:00 UTC,5.684060404181791e-07,221986586.14823374,5932131.659899131
2024-04-11 00:00:00 UTC,5.989724828505439e-07,233581064.35522678,5029983.524065234
2024-04-12 00:00:00 UTC,5.242355713903522e-07,206013018.62045407,5166270.839095438
2024-04-13 00:00:00 UTC,4.879668687339224e-07,190956123.20032415,5753198.246084188
2024-04-14 00:00:00 UTC,4.715118255061981e-07,184234827.07483825,4926651.237560907
2024-04-15 00:00:00 UTC,5.203076956635026e-07,202657479.61545047,5861531.118722164
2024-04-16 00:00:00 UTC,4.508448981553022e-07,176150187.25190958,4867273.217113861
2024-04-17 00:00:00 UTC,4.912140270949537e-07,191065587.9335577,4687688.5604765015
2024-04-18 00:00:00 UTC,4.258184381766497e-07,166758380.2523366,5285947.777963017
2024-04-19 00:00:00 UTC,5.164833417773694e-07,201497741.66533515,5804804.577688182
2024-04-20 00:00:00 UTC,5.288744911181312e-07,206624492.45307246,7408763.067803934
2024-04-21 00:00:00 UTC,6.397898490066734e-07,248361551.11383462,4317541.290680637
2024-04-22 00:00:00 UTC,5.794862939988879e-07,226776806.6772083,5417710.051239921
2024-04-23 00:00:00 UTC,6.242520869689984e-07,243958459.1026745,5417175.883092188
2024-04-24 00:00:00 UTC,6.583533257981914e-07,256884257.32983097,6295117.627954853
2024-04-25 00:00:00 UTC,6.686398625407167e-07,260500747.74891937,8940546.664584668
2024-04-26 00:00:00 UTC,6.757100221611732e-07,265126518.87060553,5091035.209561212
2024-04-27 00:00:00 UTC,6.228673115706968e-07,243079303.37341225,5220849.40150451
2024-04-28 00:00:00 UTC,6.70329913252717e-07,262099594.68345475,3692806.632932059
2024-04-29 00:00:00 UTC,5.826163044036155e-07,227458064.298054,3623509.278183659
2024-04-30 00:00:00 UTC,6.125338458846228e-07,239149196.65422758,3107207.0358485123
2024-05-01 00:00:00 UTC,5.374763955352174e-07,209921885.35561258,4375433.946031009
2024-05-02 00:00:00 UTC,5.329844957797832e-07,208485291.76617557,5884122.130722892
2024-05-03 00:00:00 UTC,5.71969129332274e-07,223595288.7243832,3685609.9608217655
2024-05-04 00:00:00 UTC,5.869461714403352e-07,229396810.3032638,3920163.870414106
2024-05-05 00:00:00 UTC,5.909631975190361e-07,230798715.200259,3322071.3570490167
2024-05-06 00:00:00 UTC,5.614025837824954e-07,219346661.35166144,3025570.965815089
2024-05-07 00:00:00 UTC,5.259061119252246e-07,208473554.30920222,3741222.854172519
2024-05-08 00:00:00 UTC,4.691700160229562e-07,183116444.19156867,4635647.543519256
2024-05-09 00:00:00 UTC,4.5633868081390903e-07,178347666.26814097,3004060.106371808
2024-05-10 00:00:00 UTC,4.809017715106051e-07,187188127.05707815,4970863.124683722
2024-05-11 00:00:00 UTC,4.440794454246398e-07,173749001.5379112,3053071.6628096784
2024-05-12 00:00:00 UTC,4.5245410479735146e-07,177043106.63254848,3214883.828801046
2024-05-13 00:00:00 UTC,4.5077942972359776e-07,176108279.03050247,1981872.2107467095
2024-05-14 00:00:00 UTC,5.45909887483074e-07,212932726.43051302,6643323.313186845
2024-05-15 00:00:00 UTC,5.542008628854808e-07,216406343.6234997,8175413.990386583
2024-05-16 00:00:00 UTC,7.13981309812682e-07,280408428.39880675,19254464.571247138
2024-05-17 00:00:00 UTC,6.487576259247622e-07,254106879.1818928,17151895.031524546
2024-05-18 00:00:00 UTC,7.073921488374073e-07,276303822.0122359,22588760.253851358
2024-05-19 00:00:00 UTC,5.891499853553276e-07,230892968.17964834,21450624.67225535
2024-05-20 00:00:00 UTC,5.33725354255953e-07,208306528.52797648,8342621.7084190175
2024-05-21 00:00:00 UTC,8.004652389126208e-07,314412542.6282802,26288685.42940379
2024-05-22 00:00:00 UTC,9.771881436019474e-07,381800652.2608198,54654578.06819839
2024-05-23 00:00:00 UTC,9.076028969354347e-07,354645540.7205378,30816972.96249381
2024-05-24 00:00:00 UTC,1.118018905280344e-06,431377171.18645453,57916614.375033945
2024-05-25 00:00:00 UTC,9.597000456307312e-07,375149310.4268278,26289196.599004686
2024-05-26 00:00:00 UTC,1.0677383089180086e-06,417738114.26476306,25106749.75209127
2024-05-27 00:00:00 UTC,1.212576437237722e-06,473200645.4724862,48192685.57094983
2024-05-28 00:00:00 UTC,1.5208570700519623e-06,594523284.2535018,94925052.65449984
2024-05-29 00:00:00 UTC,1.4556235140387287e-06,571552291.2554497,50923255.261332795
